area_name,area_type,data_layer,uncertainty_score,year,scientific_name,fish_name,functional_group,commercial_group,country,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
Fiji,eez,Reconstructed domestic catch,1.0,1952,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,0.7768100639,1326.6686201522828
Fiji,eez,Reconstructed domestic catch,1.0,1952,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,28.8988888109,49354.72739337443
Fiji,eez,Reconstructed domestic catch,1.0,1952,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,4.0378957916,6896.086812990978
Fiji,eez,Reconstructed domestic catch,2.0,1952,Scaridae,Parrotfishes,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3508.4883788491,12309490.704518909
Fiji,eez,Reconstructed domestic catch,2.0,1952,Acanthuridae,"Surgeons, tangs, unicornfishes",Small reef assoc. fish (<30 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3168.9572454121,10042290.023249583
Fiji,eez,Reconstructed domestic catch,2.0,1952,Siganidae,Rabbitfishes,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2065.4810617418,4266212.016413992
Fiji,eez,Reconstructed domestic catch,1.0,1952,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,harpoon,Direct human consumption,4.4534274809,540.0561460139484
Fiji,eez,Reconstructed domestic catch,1.0,1952,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,4.1914611585,508.28813742489024
Fiji,eez,Reconstructed domestic catch,1.0,1952,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,112.6226403208,13657.46929668818
Fiji,eez,Reconstructed domestic catch,1.0,1952,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,49.7859158443,2478.637416458151
Fiji,eez,Reconstructed domestic catch,2.0,1952,Rastrelliger kanagurta,Indian mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,100.0,10000.000000000002
Fiji,eez,Inferred foreign catch,,1952,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Discards,Unreported,unknown class,Discards,2.2666761185,3322.947189662704
Fiji,eez,Inferred foreign catch,,1952,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,unknown class,Direct human consumption,37.7401573724,64644.367175469495
Fiji,eez,Inferred foreign catch,,1952,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0188889677,0.013295249676522
Fiji,eez,Inferred foreign catch,,1952,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,unknown class,Other,0.0188889677,0.013295249676522
Fiji,eez,Inferred foreign catch,,1952,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Guam (USA),Industrial,Landings,Reported,unknown class,Other,0.0067836373,0.1619307955050441
Fiji,eez,Inferred foreign catch,,1952,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,North Marianas (USA),Industrial,Discards,Unreported,unknown class,Discards,0.0004093287,0.6000759143091292
Fiji,eez,Assigned Tuna RFMO catch,,1952,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,mixed gear,Direct human consumption,2.997e-07,0.0004393339163142
Fiji,eez,Assigned Tuna RFMO catch,,1952,Thunnus maccoyii,Southern bluefin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Australia,Industrial,Landings,Reported,mixed gear,Direct human consumption,0.0004076906,0.1359821098939205
Fiji,eez,Reconstructed domestic catch,2.0,1953,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,1100.0,5171465.878756132
Fiji,eez,Reconstructed domestic catch,2.0,1953,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3601.332617051,16931062.497391764
Fiji,eez,Reconstructed domestic catch,2.0,1953,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",Shrimps,Crustaceans,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2555.1505210716,6528794.185332266
Fiji,eez,Reconstructed domestic catch,2.0,1953,Miscellaneous aquatic invertebrates,Aquatic invertebrates,Other demersal invertebrates,Other fishes & inverts,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,779.5374471066,745029.3906683486
Fiji,eez,Reconstructed domestic catch,1.0,1953,Miscellaneous aquatic invertebrates,Aquatic invertebrates,Other demersal invertebrates,Other fishes & inverts,Fiji,Artisanal,Landings,Unreported,hand or tools,Direct human consumption,176.1952036258,168395.5090076618
Fiji,eez,Reconstructed domestic catch,2.0,1953,Bivalvia,Clams,Other demersal invertebrates,Molluscs,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3568.5492023101,12734543.409308055
Fiji,eez,Reconstructed domestic catch,2.0,1953,Gastropoda,Sea snails,Other demersal invertebrates,Molluscs,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1758.2900195848,3091583.792971622
Fiji,eez,Reconstructed domestic catch,2.0,1953,Holocentridae,"Squirrel-, soldierfishes",Small reef assoc. fish (<30 cm),Other fishes & inverts,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,743.132127328,552245.3586670224
Fiji,eez,Reconstructed domestic catch,2.0,1953,Serranidae,"Basses, groupers, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1457.6822497588,2201789.3931061574
Fiji,eez,Reconstructed domestic catch,1.0,1953,Serranidae,"Basses, groupers, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,harpoon,Direct human consumption,31.0597155214,46914.85555189818
Fiji,eez,Reconstructed domestic catch,1.0,1953,Serranidae,"Basses, groupers, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.7219697903,2600.988535118863
Fiji,eez,Reconstructed domestic catch,1.0,1953,Serranidae,"Basses, groupers, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,19.4348776082,29355.854049252397
Fiji,eez,Reconstructed domestic catch,1.0,1953,Serranidae,"Basses, groupers, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,0.5739899301,866.9961783729539
Fiji,eez,Reconstructed domestic catch,2.0,1953,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,200.0,331536.4499517499
Fiji,eez,Reconstructed domestic catch,2.0,1953,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1457.6822497588,2416373.9912134823
Fiji,eez,Reconstructed domestic catch,1.0,1953,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,harpoon,Other,5.2023300746,313.1666956444667
Fiji,eez,Reconstructed domestic catch,1.0,1953,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale gillnets,Other,24.9711843579,1503.200139093434
Fiji,eez,Reconstructed domestic catch,1.0,1953,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale hand lines,Other,25.8620121303,1556.8256464862
Fiji,eez,Reconstructed domestic catch,1.0,1953,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale purse seine,Other,4.1618640596,250.533356515573
Fiji,eez,Reconstructed domestic catch,2.0,1953,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,943.2061616086,889637.8632964324
Fiji,eez,Reconstructed domestic catch,2.0,1953,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,600.0,4016439.490077125
Fiji,eez,Reconstructed domestic catch,2.0,1953,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,6002.2210284184,40179262.61118488
Fiji,eez,Reconstructed domestic catch,1.0,1953,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,harpoon,Direct human consumption,32.29529073,216186.80171926197
Fiji,eez,Reconstructed domestic catch,1.0,1953,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,10.3011458932,68956.54859776227
Fiji,eez,Reconstructed domestic catch,1.0,1953,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,40.1735327524,268924.27233763254
Fiji,eez,Reconstructed domestic catch,1.0,1953,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,9.0748190012,60747.435669456994
Fiji,eez,Reconstructed domestic catch,2.0,1953,Mullidae,Goatfishes,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,4058.6446954067,16472596.76355303
Fiji,eez,Reconstructed domestic catch,2.0,1953,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,200.0,345871.7167026279
Fiji,eez,Reconstructed domestic catch,2.0,1953,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1486.264254656,2570283.8461580784
Fiji,eez,Reconstructed domestic catch,1.0,1953,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,cast nets,Direct human consumption,3.1998781434,5533.736733519536
Fiji,eez,Reconstructed domestic catch,1.0,1953,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,1.7432602704,3014.7221119862243
Fiji,eez,Reconstructed domestic catch,1.0,1953,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,33.5799359527,58071.75047362442
Fiji,eez,Reconstructed domestic catch,1.0,1953,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,4.5712544906,7905.338190742197
Fiji,eez,Reconstructed domestic catch,2.0,1953,Scaridae,Parrotfishes,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3544.1686072566,12561131.116662908
Fiji,eez,Reconstructed domestic catch,2.0,1953,Acanthuridae,"Surgeons, tangs, unicornfishes",Small reef assoc. fish (<30 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3201.1845484898,10247582.513489846
Fiji,eez,Reconstructed domestic catch,2.0,1953,Siganidae,Rabbitfishes,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2086.4863574978,4353425.320024521
Fiji,eez,Reconstructed domestic catch,1.0,1953,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,harpoon,Direct human consumption,9.4397970632,1350.0732048858104
Fiji,eez,Reconstructed domestic catch,1.0,1953,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,8.884514883,1270.6571340101734
Fiji,eez,Reconstructed domestic catch,1.0,1953,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,124.6949919485,17833.7909476311
Fiji,eez,Reconstructed domestic catch,1.0,1953,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Fiji,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,58.7160230679,3447.5713649082973
Fiji,eez,Reconstructed domestic catch,2.0,1953,Rastrelliger kanagurta,Indian mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,100.0,10000.000000000002
Fiji,eez,Inferred foreign catch,,1953,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Discards,Unreported,unknown class,Discards,2.7828174733,4079.610415858264
Fiji,eez,Inferred foreign catch,,1953,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,unknown class,Direct human consumption,46.3339109305,93282.73366160464
Fiji,eez,Inferred foreign catch,,1953,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0231901456,0.0197218120003549
Fiji,eez,Inferred foreign catch,,1953,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,unknown class,Other,0.0231901456,0.0197218120003549
Fiji,eez,Inferred foreign catch,,1953,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Guam (USA),Industrial,Landings,Reported,unknown class,Other,0.0067836373,0.1709494689864452
Fiji,eez,Inferred foreign catch,,1953,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,North Marianas (USA),Industrial,Discards,Unreported,unknown class,Discards,0.0004093287,0.6000759143091292
Fiji,eez,Assigned Tuna RFMO catch,,1953,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,mixed gear,Direct human consumption,5.454e-07,0.0007995149743224
Fiji,eez,Assigned Tuna RFMO catch,,1953,Thunnus maccoyii,Southern bluefin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Australia,Industrial,Landings,Reported,mixed gear,Direct human consumption,0.0007419276,0.4303153445873784
Fiji,eez,Reconstructed domestic catch,2.0,1954,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,1100.0,5228228.387013555
Fiji,eez,Reconstructed domestic catch,2.0,1954,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3652.9348972851,17362161.750816494
Fiji,eez,Reconstructed domestic catch,2.0,1954,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",Shrimps,Crustaceans,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2591.7624109604,6717232.39486706
Fiji,eez,Reconstructed domestic catch,2.0,1954,Miscellaneous aquatic invertebrates,Aquatic invertebrates,Other demersal invertebrates,Other fishes & inverts,Fiji,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,790.7071762252,786803.9373476681
