area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Pacific, Western Central",high_seas,1952,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,purse seine,Direct human consumption,0.9970239297,23521.020841274832
"Pacific, Western Central",high_seas,1952,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,1.5343809833,36197.93468596281
"Pacific, Western Central",high_seas,1952,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Discards,Unreported,longline,Discards,0.7531296384,1104.0880499119855
"Pacific, Western Central",high_seas,1952,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,longline,Direct human consumption,0.2978123418,16087.312541067222
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,other,Discards,1.0067922884,1475.957494792137
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,other,Direct human consumption,143.7393455072,608571.1688905753
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,pole and line,Discards,3.4626413183,5076.23217259858
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,Discards,175.6809142287,257548.2202592161
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,purse seine,Discards,6.0472593223,8865.282166509503
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,pole and line,Direct human consumption,485.6817728984,13012977.619974146
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,3206.2483436852,85905710.83502334
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,purse seine,Direct human consumption,480.0669547247,12862538.572613556
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,other,Discards,3.7303806447,5468.738025183033
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,artisanal fishing gear,Discards,9.3879432766,13762.724843517011
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,hand lines,Direct human consumption,251.5438546365,4825983.7195514925
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,other,Direct human consumption,451.8057032230,8668098.734932752
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,artisanal fishing gear,Direct human consumption,1005.9882579438,19300344.116586078
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Discards,Unreported,longline,Discards,4.8840493601,7160.016361896722
"Pacific, Western Central",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,longline,Direct human consumption,60.2657151711,10275214.174122704
"Pacific, Western Central",high_seas,1952,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.0000267715,0.008929433940612436
"Pacific, Western Central",high_seas,1952,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,Discards,240.3684221534,352380.1068768159
"Pacific, Western Central",high_seas,1952,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,purse seine,Discards,1.6976371054,2488.7359965595124
"Pacific, Western Central",high_seas,1952,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,pole and line,Direct human consumption,458.7310827904,12278394.786100244
"Pacific, Western Central",high_seas,1952,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,5098.9052080041,136477281.504343
"Pacific, Western Central",high_seas,1952,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,purse seine,Direct human consumption,226.9626642778,6074881.991333264
"Pacific, Western Central",high_seas,1952,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Discards,Unreported,longline,Discards,15.2809535379,22401.877886521488
"Pacific, Western Central",high_seas,1952,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,longline,Direct human consumption,221.2831366237,298164.22312218766
"Pacific, Western Central",high_seas,1952,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,hand lines,Direct human consumption,1.6172618192,58.22142549277
"Pacific, Western Central",high_seas,1952,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,Discards,218.8393533679,320818.49203730753
"Pacific, Western Central",high_seas,1952,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,hand lines,Direct human consumption,0.0752537224,18.225943399992392
"Pacific, Western Central",high_seas,1952,"Carcharhinus falciformis","Silky shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,Discards,69.3476936676,101663.71891676371
"Pacific, Western Central",high_seas,1952,"Carcharhinus longimanus","Oceanic whitetip shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,Discards,101.5164186893,148823.06979855712
"Pacific, Western Central",high_seas,1952,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,Discards,1594.2021421306,2337100.340363483
"Pacific, Western Central",high_seas,1952,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","USA",Industrial,Discards,Unreported,longline,Discards,54.8954329378,80476.70468674287
"Pacific, Western Central",high_seas,1952,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,pole and line,Discards,3.4690780085,5085.668360508961
"Pacific, Western Central",high_seas,1952,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,Discards,6.7709414686,9926.200192988617
"Pacific, Western Central",high_seas,1952,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,purse seine,Discards,12.2472391221,17954.452552970175
"Pacific, Western Central",high_seas,1952,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,Discards,2.0234595349,2966.3916781965245
"Pacific, Western Central",high_seas,1953,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,Discards,738.3150091836,1082369.8034631466
"Pacific, Western Central",high_seas,1953,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,longline,Discards,19.8261572697,29065.146557332246
"Pacific, Western Central",high_seas,1953,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.0008497279,1.2457010443909668
"Pacific, Western Central",high_seas,1953,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,Discards,170.2358526121,249565.75992926606
"Pacific, Western Central",high_seas,1953,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Philippines",Industrial,Landings,Reported,hand lines,Direct human consumption,146.2923701268,214464.61460586937
"Pacific, Western Central",high_seas,1953,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,Discards,176.7757990601,259153.3214221304
"Pacific, Western Central",high_seas,1953,"Istiophoridae","Billfishes","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,Discards,70.7622464167,103737.45324687671
"Pacific, Western Central",high_seas,1953,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,Discards,184.3435652593,270247.666670146
"Pacific, Western Central",high_seas,1953,"Alopias","Thresher sharks","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,Discards,33.9571753313,49781.21903567374
"Pacific, Western Central",high_seas,1953,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,Discards,103.9577328241,152402.0363201913
"Pacific, Western Central",high_seas,1953,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,Discards,69.4051432791,101747.9400471179
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,other,Discards,4.0023821603,5867.492246980044
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,other,Direct human consumption,480.2220805693,6061638.609624202
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,pole and line,Discards,91.5842795195,134262.5537755254
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,purse seine,Discards,17.4270320422,25548.028973891967
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,Discards,2.8850969039,4229.552061098969
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,pole and line,Direct human consumption,9475.2066513776,720530652.1179998
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,purse seine,Direct human consumption,487.3054285638,37056553.08031411
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,505.2306356808,38419653.81769651
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,other,Discards,4.5224660087,6629.935168813587
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,artisanal fishing gear,Discards,1.7602108453,2580.469099160588
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,other,Direct human consumption,468.5128726921,5652215.525405413
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,artisanal fishing gear,Direct human consumption,194.4306738194,2345643.2837430243
"Pacific, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,longline,Direct human consumption,0.1445581212,16897.465479646464
"Pacific, Western Central",high_seas,1953,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,Discards,225.9092327254,331182.935175399
"Pacific, Western Central",high_seas,1953,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,Discards,0.1012564196,148.4419111092574
"Pacific, Western Central",high_seas,1953,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,165.8038314204,4255725.0761814825
"Pacific, Western Central",high_seas,1953,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,purse seine,Direct human consumption,0.2669270291,6851.277450511198
"Pacific, Western Central",high_seas,1953,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,0.9272202060,23799.1742904855
"Pacific, Western Central",high_seas,1953,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Discards,Unreported,longline,Discards,0.4291476659,629.1304782381678
"Pacific, Western Central",high_seas,1953,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,longline,Direct human consumption,0.1615610851,5237.208476195608
"Pacific, Western Central",high_seas,1953,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,other,Discards,1.0720413249,1571.6125823188697
